20001	104
20001	105
103	20048
103	20239
103	20364
103	20588
103	20610
103	20616
103	20720
103	20741
103	20745
103	21022
103	21023
103	21029
103	21030
103	21148
103	21566
103	21688
103	21907
103	21920
103	22018
103	22078
103	22080
103	22081
103	22085
103	22090
103	22096
103	22116
103	22138
103	22141
103	22355
103	22700
103	22899
103	22987
103	23000
103	23034
103	23114
103	23159
103	23213
103	23429
103	23483
103	23745
104	20001
104	20002
104	20008
104	20034
104	20048
104	20060
104	20087
104	20239
104	20262
104	20364
104	20392
104	20455
104	20531
104	20546
104	20551
104	20586
104	20595
104	20596
104	20616
104	20661
104	20673
104	20754
104	20801
104	20837
104	20919
104	20986
104	21009
104	21011
104	21013
104	21015
104	21016
104	21019
104	21022
104	21023
104	21025
104	21028
104	21029
104	21031
104	21032
104	21073
104	21205
104	21282
104	21474
104	21566
104	21582
104	21702
104	21812
104	21848
104	21907
104	21920
104	22005
104	22014
104	22018
104	22036
104	22041
104	22057
104	22078
104	22080
104	22081
104	22083
104	22085
104	22087
104	22090
104	22096
104	22097
104	22116
104	22138
104	22139
104	22140
104	22141
104	22161
104	22355
104	22384
104	22399
104	22687
104	22709
104	22720
104	22828
104	22846
104	22899
104	22953
104	23034
104	23159
104	23396
104	23397
104	23439
104	23440
105	20001
105	20003
105	20005
105	20019
105	20039
105	20052
105	20069
105	20070
105	20087
105	20101
105	20104
105	20176
105	20180
105	20216
105	20223
105	20232
105	20235
105	20237
105	20248
105	20252
105	20267
105	20289
105	20322
105	20325
105	20339
105	20342
105	20344
105	20345
105	20348
105	20352
105	20356
105	20360
105	20368
105	20370
105	20372
105	20380
105	20390
105	20440
105	20441
105	20449
105	20468
105	20471
105	20485
105	20492
105	20497
105	20499
105	20532
105	20543
105	20551
105	20552
105	20562
105	20587
105	20588
105	20649
105	20671
105	20673
105	20700
105	20708
105	20718
105	20771
105	20799
105	20801
105	20837
105	20838
105	20898
105	20901
105	20905
105	20909
105	20910
105	20915
105	20916
105	20921
105	20933
105	20934
105	20936
105	20945
105	20946
105	20951
105	20955
105	20970
105	21057
105	21060
105	21066
105	21078
105	21079
105	21080
105	21081
105	21083
105	21148
105	21171
105	21172
105	21175
105	21184
105	21188
105	21197
105	21202
105	21211
105	21215
105	21220
105	21223
105	21226
105	21230
105	21235
105	21236
105	21243
105	21244
105	21256
105	21259
105	21261
105	21265
105	21269
105	21270
105	21278
105	21279
105	21285
105	21288
105	21292
105	21304
105	21307
105	21359
105	21377
105	21378
105	21381
105	21391
105	21409
105	21425
105	21441
105	21446
105	21449
105	21485
105	21500
105	21513
105	21516
105	21537
105	21566
105	21569
105	21580
105	21588
105	21641
105	21648
105	21663
105	21701
105	21703
105	21707
105	21711
105	21713
105	21734
105	21753
105	21777
105	21784
105	21794
105	21812
105	21827
105	21845
105	21895
105	21904
105	21911
105	21918
105	21923
105	21934
105	21937
105	21958
105	21963
105	21965
105	21968
105	22000
105	22001
105	22002
105	22003
105	22012
105	22014
105	22015
105	22036
105	22038
105	22041
105	22049
105	22064
105	22072
105	22073
105	22078
105	22080
105	22081
105	22088
105	22100
105	22109
105	22141
105	22144
105	22145
105	22150
105	22155
105	22174
105	22208
105	22243
105	22248
105	22252
105	22253
105	22282
105	22289
105	22302
105	22318
105	22321
105	22324
105	22335
105	22349
105	22355
105	22356
105	22359
105	22369
105	22372
105	22375
105	22384
105	22390
105	22392
105	22395
105	22405
105	22406
105	22407
105	22416
105	22470
105	22485
105	22496
105	22502
105	22539
105	22572
105	22581
105	22622
105	22629
105	22657
105	22671
105	22690
105	22697
105	22699
105	22706
105	22709
105	22716
105	22718
105	22720
105	22724
105	22747
105	22750
105	22752
105	22772
105	22774
105	22795
105	22797
105	22828
105	22829
105	22860
105	22861
105	22863
105	22870
105	22874
105	22880
105	22891
105	22907
105	22918
105	22924
105	22936
105	22937
105	22953
105	22961
105	22973
105	23004
105	23022
105	23033
105	23035
105	23039
105	23040
105	23060
105	23067
105	23072
105	23076
105	23083
105	23087
105	23088
105	23096
105	23097
105	23099
105	23104
105	23108
105	23114
105	23129
105	23156
105	23157
105	23174
105	23175
105	23244
105	23253
105	23255
105	23263
105	23268
105	23284
105	23301
105	23324
105	23326
105	23361
105	23363
105	23396
105	23397
105	23398
105	23424
105	23429
105	23450
105	23462
105	23481
105	23501
105	23504
105	23507
105	23521
105	23524
105	23526
105	23534
105	23548
105	23552
105	23565
105	23567
105	23618
105	23629
105	23646
105	23693
105	23712
105	23719
105	23740
105	23743
105	23751
105	23752
105	23760
105	23784
105	23787
105	23809
105	23812
105	23814
105	23819
105	23841
105	23852
105	23858
105	23868
105	23873
105	23893
105	23897
105	23925
105	23943
105	23948
20002	102
20002	104
20002	109
102	20002
102	20008
102	20010
102	20015
102	20029
102	20060
102	20086
102	20158
102	20329
102	20340
102	20349
102	20380
102	20392
102	20421
102	20455
102	20480
102	20546
102	20592
102	20610
102	20648
102	20653
102	20673
102	20674
102	20736
102	20754
102	20919
102	20940
102	20969
102	21009
102	21011
102	21015
102	21019
102	21031
102	21085
102	21127
102	21129
102	21196
102	21197
102	21198
102	21204
102	21210
102	21215
102	21216
102	21254
102	21259
102	21261
102	21262
102	21275
102	21287
102	21303
102	21359
102	21374
102	21376
102	21552
102	21562
102	21566
102	21580
102	21582
102	21591
102	21615
102	21848
102	21894
102	21917
102	21967
102	22006
102	22013
102	22043
102	22045
102	22057
102	22077
102	22088
102	22093
102	22094
102	22105
102	22133
102	22143
102	22167
102	22173
102	22193
102	22344
102	22366
102	22370
102	22399
102	22405
102	22406
102	22414
102	22421
102	22430
102	22470
102	22528
102	22640
102	22642
102	22723
102	22871
102	22879
102	22880
102	22905
102	22968
102	22987
102	23104
102	23153
102	23168
102	23175
102	23269
102	23285
102	23417
102	23470
102	23479
102	23494
102	23612
102	23699
102	23745
102	23755
102	23770
102	23877
109	20002
109	20060
109	20247
109	20260
109	20367
109	20653
109	20673
109	21073
109	21097
109	21654
109	21848
109	21920
109	21967
109	22005
109	22015
109	22043
109	22087
109	22093
109	22105
109	22140
109	22143
109	22193
109	22253
109	22968
109	23153
109	23438
109	23439
109	23440
109	23466
109	23479
109	23877
20003	105
20003	114
114	20003
114	20007
114	20011
114	20015
114	20017
114	20025
114	20028
114	20035
114	20039
114	20048
114	20058
114	20105
114	20140
114	20151
114	20163
114	20207
114	20222
114	20224
114	20236
114	20239
114	20247
114	20249
114	20252
114	20265
114	20293
114	20302
114	20339
114	20342
114	20353
114	20356
114	20357
114	20377
114	20378
114	20446
114	20468
114	20471
114	20497
114	20499
114	20509
114	20539
114	20543
114	20555
114	20587
114	20597
114	20605
114	20708
114	20764
114	20838
114	20866
114	20899
114	20900
114	20902
114	20912
114	20914
114	20916
114	20920
114	20928
114	20930
114	20933
114	20936
114	20945
114	20969
114	21059
114	21088
114	21172
114	21197
114	21210
114	21211
114	21216
114	21226
114	21230
114	21247
114	21265
114	21286
114	21290
114	21296
114	21307
114	21339
114	21357
114	21380
114	21408
114	21409
114	21415
114	21441
114	21479
114	21535
114	21554
114	21569
114	21597
114	21643
114	21658
114	21674
114	21683
114	21684
114	21721
114	21821
114	21835
114	21874
114	21912
114	21944
114	21946
114	21947
114	21959
114	22006
114	22045
114	22067
114	22100
114	22108
114	22125
114	22130
114	22143
114	22145
114	22168
114	22208
114	22248
114	22262
114	22291
114	22396
114	22405
114	22406
114	22424
114	22485
114	22496
114	22497
114	22502
114	22572
114	22581
114	22594
114	22621
114	22629
114	22671
114	22692
114	22697
114	22724
114	22872
114	22888
114	22919
114	22920
114	22927
114	22935
114	22942
114	22943
114	23004
114	23081
114	23094
114	23097
114	23099
114	23108
114	23155
114	23244
114	23261
114	23284
114	23307
114	23357
114	23426
114	23436
114	23452
114	23475
114	23479
114	23501
114	23528
114	23554
114	23638
114	23685
114	23699
114	23719
114	23743
114	23874
20005	105
20006	101
20006	106
20006	116
101	20006
101	20010
101	20015
101	20021
101	20070
101	20110
101	20112
101	20145
101	20163
101	20165
101	20170
101	20208
101	20288
101	20316
101	20329
101	20349
101	20353
101	20360
101	20368
101	20376
101	20379
101	20393
101	20434
101	20442
101	20457
101	20465
101	20466
101	20474
101	20480
101	20485
101	20494
101	20507
101	20511
101	20555
101	20589
101	20592
101	20610
101	20611
101	20648
101	20733
101	20780
101	20836
101	20861
101	20876
101	20969
101	21036
101	21037
101	21047
101	21049
101	21101
101	21127
101	21129
101	21196
101	21197
101	21200
101	21201
101	21210
101	21215
101	21220
101	21221
101	21222
101	21233
101	21261
101	21264
101	21275
101	21277
101	21287
101	21291
101	21320
101	21356
101	21370
101	21372
101	21374
101	21375
101	21378
101	21391
101	21408
101	21438
101	21479
101	21527
101	21562
101	21573
101	21587
101	21591
101	21608
101	21610
101	21616
101	21676
101	21690
101	21722
101	21785
101	21788
101	21801
101	21831
101	21858
101	21876
101	21912
101	21916
101	21917
101	21918
101	21953
101	21954
101	22000
101	22006
101	22019
101	22028
101	22058
101	22094
101	22105
101	22115
101	22153
101	22167
101	22193
101	22194
101	22253
101	22278
101	22288
101	22334
101	22365
101	22366
101	22370
101	22404
101	22405
101	22406
101	22409
101	22410
101	22412
101	22427
101	22475
101	22476
101	22490
101	22527
101	22529
101	22533
101	22549
101	22571
101	22582
101	22617
101	22642
101	22662
101	22692
101	22701
101	22722
101	22879
101	22905
101	22916
101	22924
101	22944
101	22948
101	22949
101	22985
101	22993
101	23020
101	23062
101	23082
101	23107
101	23153
101	23208
101	23256
101	23266
101	23267
101	23300
101	23384
101	23404
101	23405
101	23406
101	23418
101	23430
101	23438
101	23441
101	23444
101	23452
101	23555
101	23576
101	23623
101	23624
101	23633
101	23638
101	23639
101	23654
101	23697
101	23702
101	23703
101	23740
101	23753
101	23755
101	23841
101	23877
106	20047
106	20081
106	20112
106	20164
106	20170
106	20198
106	20293
106	20296
106	20367
106	20431
106	20434
106	20521
106	20532
106	20555
106	20592
106	20608
106	20866
106	20942
106	21061
106	21084
106	21213
106	21221
106	21248
106	21260
106	21377
106	21396
106	21415
106	21466
106	21539
106	21562
106	21589
106	21617
106	21620
106	21645
106	21729
106	21732
106	21805
106	21918
106	21945
106	21953
106	22000
106	22110
106	22112
106	22159
106	22194
106	22231
106	22268
106	22278
106	22542
106	22692
106	22726
106	22917
106	23019
106	23265
106	23266
106	23301
106	23328
106	23521
106	23735
106	23741
106	23783
106	23896
116	20006
116	20010
116	20047
116	20050
116	20100
116	20111
116	20163
116	20165
116	20170
116	20280
116	20288
116	20293
116	20319
116	20349
116	20350
116	20373
116	20376
116	20454
116	20457
116	20474
116	20481
116	20482
116	20494
116	20521
116	20561
116	20589
116	20593
116	20608
116	20628
116	20659
116	20733
116	20736
116	20745
116	20832
116	20836
116	20861
116	20866
116	20891
116	20903
116	20904
116	20906
116	20908
116	20911
116	20924
116	20930
116	20933
116	20965
116	21036
116	21037
116	21086
116	21089
116	21092
116	21212
116	21214
116	21218
116	21219
116	21227
116	21240
116	21248
116	21249
116	21252
116	21264
116	21267
116	21269
116	21320
116	21344
116	21355
116	21358
116	21407
116	21438
116	21480
116	21544
116	21591
116	21597
116	21608
116	21610
116	21615
116	21616
116	21644
116	21645
116	21653
116	21674
116	21683
116	21717
116	21722
116	21732
116	21748
116	21769
116	21833
116	21845
116	21892
116	21909
116	21917
116	21921
116	21953
116	22058
116	22107
116	22110
116	22118
116	22160
116	22176
116	22178
116	22202
116	22203
116	22204
116	22208
116	22232
116	22273
116	22278
116	22287
116	22288
116	22334
116	22338
116	22344
116	22353
116	22475
116	22542
116	22676
116	22707
116	22719
116	22722
116	22762
116	22763
116	22764
116	22803
116	22819
116	22826
116	22841
116	22916
116	22917
116	22952
116	22967
116	23005
116	23101
116	23147
116	23176
116	23256
116	23267
116	23273
116	23334
116	23420
116	23476
116	23505
116	23510
116	23513
116	23546
116	23551
116	23553
116	23555
116	23706
116	23708
116	23755
116	23763
116	23770
116	23863
116	23893
116	23896
116	23936
116	23952
20007	105
20007	114
20008	102
20008	104
20010	101
20010	102
20010	116
20011	105
20011	108
20011	114
108	20011
108	20014
108	20016
108	20017
108	20021
108	20025
108	20030
108	20032
108	20035
108	20040
108	20043
108	20046
108	20057
108	20058
108	20062
108	20081
108	20082
108	20084
108	20086
108	20105
108	20111
108	20123
108	20148
108	20150
108	20154
108	20159
108	20161
108	20175
108	20193
108	20199
108	20213
108	20214
108	20215
108	20218
108	20222
108	20224
108	20229
108	20230
108	20233
108	20253
108	20262
108	20265
108	20266
108	20269
108	20272
108	20279
108	20292
108	20296
108	20300
108	20302
108	20306
108	20307
108	20308
108	20318
108	20321
108	20322
108	20326
108	20337
108	20340
108	20345
108	20372
108	20412
108	20431
108	20446
108	20454
108	20455
108	20465
108	20488
108	20506
108	20507
108	20508
108	20509
108	20515
108	20517
108	20524
108	20525
108	20527
108	20529
108	20535
108	20538
108	20562
108	20615
108	20627
108	20628
108	20669
108	20670
108	20678
108	20724
108	20764
108	20766
108	20771
108	20778
108	20800
108	20802
108	20805
108	20824
108	20832
108	20838
108	20846
108	20858
108	20902
108	20908
108	20909
108	20920
108	20923
108	20924
108	20943
108	20944
108	20946
108	20949
108	20953
108	20954
108	20959
108	20961
108	20971
108	20973
108	20978
108	20994
108	21013
108	21041
108	21044
108	21046
108	21050
108	21054
108	21060
108	21061
108	21063
108	21084
108	21090
108	21095
108	21096
108	21103
108	21104
108	21120
108	21132
108	21172
108	21176
108	21177
108	21178
108	21179
108	21183
108	21185
108	21193
108	21196
108	21203
108	21207
108	21208
108	21213
108	21217
108	21221
108	21222
108	21224
108	21225
108	21231
108	21233
108	21236
108	21237
108	21243
108	21244
108	21245
108	21246
108	21247
108	21250
108	21251
108	21253
108	21259
108	21263
108	21264
108	21271
108	21273
108	21279
108	21286
108	21288
108	21290
108	21293
108	21299
108	21302
108	21305
108	21357
108	21358
108	21399
108	21411
108	21415
108	21419
108	21466
108	21535
108	21545
108	21563
108	21619
108	21620
108	21633
108	21639
108	21643
108	21650
108	21653
108	21654
108	21674
108	21678
108	21680
108	21682
108	21683
108	21701
108	21719
108	21721
108	21725
108	21727
108	21730
108	21734
108	21741
108	21788
108	21794
108	21795
108	21801
108	21805
108	21810
108	21812
108	21833
108	21885
108	21895
108	21900
108	21904
108	21916
108	21918
108	21936
108	21938
108	21939
108	21940
108	21944
108	21945
108	21949
108	21950
108	21952
108	21954
108	21956
108	21958
108	21959
108	21961
108	21962
108	21964
108	22000
108	22002
108	22020
108	22022
108	22028
108	22045
108	22059
108	22067
108	22070
108	22071
108	22086
108	22112
108	22125
108	22130
108	22138
108	22145
108	22146
108	22165
108	22168
108	22194
108	22202
108	22231
108	22236
108	22238
108	22245
108	22248
108	22252
108	22262
108	22268
108	22269
108	22284
108	22291
108	22310
108	22313
108	22314
108	22324
108	22329
108	22333
108	22336
108	22337
108	22344
108	22348
108	22352
108	22357
108	22360
108	22370
108	22392
108	22398
108	22409
108	22411
108	22420
108	22421
108	22427
108	22430
108	22431
108	22439
108	22541
108	22560
108	22590
108	22594
108	22611
108	22612
108	22621
108	22676
108	22686
108	22688
108	22697
108	22712
108	22725
108	22728
108	22729
108	22731
108	22732
108	22739
108	22745
108	22750
108	22829
108	22861
108	22866
108	22890
108	22908
108	22912
108	22920
108	22929
108	22932
108	22938
108	22942
108	22943
108	22959
108	22961
108	22969
108	22970
108	22972
108	22975
108	22976
108	22994
108	23011
108	23020
108	23030
108	23035
108	23037
108	23038
108	23045
108	23051
108	23053
108	23062
108	23067
108	23071
108	23073
108	23083
108	23089
108	23094
108	23095
108	23098
108	23100
108	23111
108	23112
108	23115
108	23125
108	23129
108	23134
108	23135
108	23145
108	23152
108	23155
108	23156
108	23163
108	23174
108	23176
108	23181
108	23194
108	23196
108	23198
108	23200
108	23201
108	23250
108	23252
108	23262
108	23266
108	23271
108	23285
108	23298
108	23307
108	23308
108	23328
108	23347
108	23350
108	23357
108	23359
108	23360
108	23362
108	23363
108	23379
108	23404
108	23408
108	23409
108	23415
108	23418
108	23420
108	23425
108	23426
108	23430
108	23447
108	23448
108	23451
108	23456
108	23467
108	23468
108	23470
108	23475
108	23478
108	23498
108	23500
108	23503
108	23504
108	23510
108	23512
108	23513
108	23521
108	23526
108	23543
108	23546
108	23548
108	23553
108	23556
108	23565
108	23578
108	23579
108	23591
108	23594
108	23649
108	23668
108	23676
108	23683
108	23699
108	23730
108	23735
108	23736
108	23746
108	23753
108	23783
108	23789
108	23801
108	23811
108	23822
108	23823
108	23824
108	23853
108	23867
108	23897
108	23903
108	23910
108	23936
20014	108
20015	101
20015	102
20015	114
20016	108
20016	116
20017	108
20017	114
20019	105
20021	101
20021	105
20021	108
20024	108
20024	115
115	20024
115	20029
115	20032
115	20198
115	20260
115	20329
115	20442
115	20480
115	20541
115	20546
115	20610
115	20611
115	20671
115	20718
115	20741
115	20780
115	20924
115	20968
115	21019
115	21037
115	21097
115	21129
115	21175
115	21196
115	21199
115	21200
115	21206
115	21210
115	21214
115	21232
115	21240
115	21270
115	21274
115	21306
115	21320
115	21371
115	21372
115	21373
115	21375
115	21396
115	21527
115	21573
115	21584
115	21591
115	21653
115	21676
115	21831
115	21876
115	21909
115	21921
115	21924
115	22012
115	22021
115	22046
115	22105
115	22116
115	22117
115	22140
115	22173
115	22232
115	22287
115	22288
115	22311
115	22363
115	22365
115	22377
115	22393
115	22454
115	22528
115	22529
115	22549
115	22571
115	22594
115	22628
115	22642
115	22664
115	22672
115	22701
115	22722
115	22901
115	22916
115	23032
115	23033
115	23070
115	23156
115	23175
115	23269
115	23300
115	23326
115	23417
115	23471
115	23503
115	23638
115	23697
115	23700
115	23703
115	23704
115	23770
115	23793
115	23827
115	23863
115	23927
115	23932
20025	108
20025	114
20028	114
20029	102
20029	115
20030	108
20032	108
20032	115
20034	104
20035	108
20035	114
20039	105
20039	114
20040	108
20043	108
20045	108
20046	108
20046	114
20047	106
20047	116
20048	103
20048	104
20048	112
20048	114
112	20048
112	20073
112	20199
112	20242
112	20364
112	20551
112	20588
112	20899
112	20900
112	20901
112	20914
112	20919
112	20945
112	20963
112	21022
112	21029
112	21030
112	21031
112	21032
112	21035
112	21057
112	21088
112	21282
112	21288
112	21298
112	21381
112	21416
112	21566
112	21688
112	21772
112	21947
112	21951
112	22049
112	22078
112	22080
112	22081
112	22083
112	22088
112	22300
112	22394
112	22657
112	22857
112	22863
112	22877
112	22941
112	22971
112	23061
112	23142
112	23159
112	23604
112	23606
112	23910
20050	116
20052	105
20057	108
20058	108
20058	114
20060	102
20060	104
20060	109
20062	108
20069	105
20070	101
20070	105
20070	106
20070	111
20070	116
111	20070
111	20188
111	20253
111	20273
111	20366
111	20532
111	20565
111	20610
111	20611
111	20724
111	20968
111	21130
111	21215
111	21219
111	21255
111	21258
111	21261
111	21278
111	21321
111	21327
111	21333
111	21339
111	21345
111	21348
111	21387
111	21407
111	21644
111	21690
111	21717
111	21924
111	21970
111	21971
111	21972
111	21973
111	21974
111	21975
111	21976
111	21977
111	21978
111	21981
111	21982
111	21984
111	21985
111	21986
111	21997
111	21999
111	22003
111	22097
111	22107
111	22118
111	22159
111	22160
111	22288
111	22338
111	22389
111	22451
111	22454
111	22455
111	22560
111	22634
111	22644
111	22645
111	22648
111	22657
111	22664
111	22716
111	22717
111	22746
111	22782
111	22789
111	22826
111	22976
111	23081
111	23499
111	23576
111	23676
111	23693
111	23708
111	23785
111	23918
111	23930
111	23932
111	23939
20073	108
20073	112
20081	106
20081	108
20082	108
20084	108
20086	102
20086	108
20087	104
20087	105
20100	108
20100	116
20101	105
20104	105
20105	108
20105	114
20110	101
20110	108
20110	117
117	20110
117	20151
117	20157
117	20161
117	20266
117	20356
117	20465
117	20466
117	20527
117	20750
117	20780
117	20912
117	20920
117	20946
117	20969
117	21078
117	21178
117	21184
117	21196
117	21200
117	21204
117	21205
117	21210
117	21222
117	21233
117	21242
117	21250
117	21256
117	21262
117	21263
117	21272
117	21289
117	21294
117	21298
117	21299
117	21450
117	21586
117	21676
117	21920
117	21936
117	21939
117	22028
117	22067
117	22202
117	22287
117	22476
117	22670
117	22890
117	22941
117	22944
117	23053
117	23062
117	23066
117	23134
117	23342
117	23406
117	23441
117	23448
117	23545
117	23654
117	23746
117	23753
117	23811
20111	108
20111	116
20112	101
20112	102
20112	106
20118	105
20123	108
20123	113
113	20123
113	20164
113	20350
113	20517
113	20648
113	20903
113	20911
113	20913
113	20942
113	20950
113	21086
113	21092
113	21212
113	21232
113	21252
113	21269
113	21464
113	21597
113	21617
113	21625
113	21644
113	21689
113	21711
113	21892
113	21909
113	21913
113	21950
113	21964
113	22024
113	22206
113	22311
113	22338
113	22413
113	22467
113	22475
113	22686
113	23044
113	23176
113	23262
113	23386
113	23476
113	23706
113	23730
20140	108
20140	114
20141	105
20145	101
20148	108
20150	108
20151	108
20151	114
20151	117
20154	108
20157	105
20157	117
20158	102
20159	108
20161	108
20161	117
20162	107
107	20162
107	20206
107	20246
107	20549
107	20581
107	20759
107	21050
107	21147
107	21169
107	21189
107	21192
107	21289
107	21361
107	21827
107	22064
107	22323
107	22330
107	22677
107	22693
107	23007
107	23182
107	23188
107	23281
107	23327
107	23679
107	23859
20163	101
20163	114
20163	116
20164	106
20164	110
20164	113
20164	116
110	20164
110	20541
110	20930
110	20942
110	21248
110	21260
110	21267
110	21344
110	21748
110	22066
110	22186
110	22203
110	22726
110	22940
110	22987
110	23292
110	23334
110	23364
110	23435
110	23683
110	23706
20165	101
20165	116
20170	101
20170	106
20170	116
20175	108
20176	105
20180	105
20184	108
20188	111
20193	108
20198	106
20198	115
20199	108
20199	112
20206	107
20207	114
20208	101
20213	108
20214	108
20215	108
20216	105
20218	108
20222	108
20222	114
20223	105
20224	105
20224	108
20224	114
20229	108
20230	108
20232	105
20233	108
20235	105
20236	105
20236	114
20237	105
20239	103
20239	104
20239	114
20242	108
20242	112
20246	107
20247	108
20247	109
20247	114
20247	116
20248	105
20249	108
20249	114
20252	105
20252	114
20253	108
20253	111
20260	101
20260	109
20260	115
20261	108
20262	104
20262	108
20265	108
20265	114
20266	108
20266	117
118	20368
118	20590
118	20599
118	21266
118	21283
118	21304
118	22012
118	22478
118	22527
118	22701
118	22921
118	23030
118	23037
118	23093
118	23365
118	23467
118	23494
118	23508
118	23671
118	23873
20267	105
20269	108
20272	108
20273	108
20273	111
20279	108
20280	116
20281	108
20282	108
20288	101
20288	116
20289	105
20289	114
20292	101
20292	108
20293	106
20293	114
20293	116
20296	106
20296	108
20300	108
20302	108
20302	114
20306	108
20307	108
20308	108
20316	101
20318	108
20319	116
20321	108
20322	105
20322	108
20325	105
20326	108
20329	101
20329	102
20329	115
20337	108
20339	105
20339	114
20340	102
20340	108
20342	105
20342	114
20344	105
20345	105
20345	108
20348	105
20349	101
20349	102
20349	116
20350	108
20350	113
20350	116
20352	105
20353	101
20353	114
20353	116
20356	105
20356	114
20356	117
20357	114
20360	101
20360	105
20363	107
20364	103
20364	104
20364	112
20366	111
20367	106
20367	109
20368	101
20368	105
20368	118
20370	105
20372	105
20372	108
20373	116
20376	101
20376	116
20377	114
20377	116
20378	114
20379	101
20380	102
20380	105
20390	101
20390	105
20390	108
20392	102
20392	104
20393	101
20412	108
20420	101
20420	105
20421	102
20428	108
20431	106
20431	108
20434	101
20434	102
20434	106
20440	105
20440	114
20441	105
20442	101
20442	115
20446	108
20446	114
20449	105
20454	108
20454	116
20455	102
20455	104
20455	108
20456	108
20457	101
20457	116
20465	101
20465	108
20465	117
20466	101
20466	117
20468	105
20468	114
20471	105
20471	114
20474	101
20474	116
20475	108
20477	108
20480	101
20480	102
20480	115
20481	116
20482	116
20485	101
20485	105
20488	108
20492	105
20494	101
20494	116
20497	105
20497	114
20499	105
20499	114
20506	108
20507	101
20507	108
20508	108
20509	108
20509	114
20511	101
20515	108
20517	108
20517	113
20521	106
20521	116
20524	108
20525	108
20527	108
20527	117
20529	108
20531	104
20532	105
20532	106
20532	111
20535	108
20538	108
20539	114
20541	110
20541	115
20543	105
20543	114
