30010	40422
30010	69
30010	1770
30010	709
30010	14956
30010	58
30010	3614
30010	1446
30010	1116
30010	2565
30010	349
30010	17038
30010	2145
30010	1043
30010	3813
30010	2617
30010	404
30010	1382
30010	2761
30010	4267
30010	2423
30010	1618
30010	1411
30010	28
30010	78
30010	1316
30010	1078
30010	2386
30010	1286
30010	2424
30010	1049
30010	809
30010	3985
40422	30010
30060	40033
40033	30060
40033	30074
40033	30065
40033	30005
40033	30012
40033	30083
40033	30088
40033	30072
40033	30029
40033	30077
40033	30062
40033	30055
40033	30024
40033	30100
40033	30095
40033	30028
30073	40373
30073	7
30073	5407
30073	20971
30073	10701
30073	16527
30073	8993
30073	2361
30073	5510
30073	13138
30073	482
30073	29
30073	14605
40373	30073
40373	30033
40373	30023
40373	30017
40373	30006
40373	30021
40373	30091
40373	30107
30097	40068
30097	21446
30097	8441
30097	3554
30097	3088
30097	3538
40068	30097
30074	2035
30074	586
30074	9138
30074	2
30074	2799
30074	17
30074	7795
30074	513
30074	267
30074	1
30074	18916
30074	327
30074	50
30074	28
30074	2954
30074	1616
30074	990
30033	40373
30033	5233
30033	3472
30033	191
30033	11199
30033	7995
30033	280
30033	6979
30033	75
30033	4615
30033	739
30033	5393
30033	1415
30023	40373
30023	14163
30023	21082
30023	1828
30023	10561
30023	92
30023	1682
30023	5095
30023	936
30076	40416
30076	6542
30076	5
30076	19
30076	7526
30076	3193
30076	148
30076	89
30076	2467
30076	33
30076	320
30076	1336
30076	210
30076	2998
30076	1124
30076	1574
30076	2189
30076	1835
30076	1165
30076	2829
30076	1870
30076	1532
30076	14540
30076	1974
30076	282
30076	3484
30076	662
30076	8590
30076	12728
30076	6856
30076	66
30076	5292
30076	124
30076	465
30076	9
30076	2774
30076	6185
30076	1125
30076	82
30076	343
30076	353
30076	2030
30076	499
30076	11627
30076	2708
30076	577
30076	2771
30076	6538
30076	1534
30076	7381
30076	8598
30076	451
40416	30076
30007	40162
30007	105
30007	6353
30007	1226
40162	30007
40162	30067
40162	30093
30017	40373
30017	44
30065	40033
30065	96
30089	40011
30089	9
30089	400
30089	5160
30089	182
30089	7
30089	208
30089	107
30089	2764
30089	4
30089	138
30089	623
30089	32
30089	131
30089	2929
30089	482
30089	2044
30089	324
30089	508
30089	1126
30089	117
30089	250
30089	2093
40011	30089
40011	30049
30106	2943
30049	40011
30049	66
30049	75
30049	53
30049	2510
30049	175
30049	96
30049	77
30049	60
30049	603
30049	1
30049	95
30049	1685
30049	1070
30049	1748
30049	378
30049	208
30103	40032
30103	2238
30103	2016
30103	59
30103	53
30103	63
30103	1415
30103	622
30103	1188
30103	385
30103	19438
30103	75
30103	8723
30103	14583
30103	198
30103	1422
30103	2406
30103	2301
30103	737
30103	6414
30103	941
30103	2
30103	5868
30103	1401
30103	2918
30103	1652
30103	64
30103	3304
30103	226
30103	128
30103	4615
40032	30103
40032	30098
30101	1274
30101	1370
30101	16779
30101	308
30101	2237
30101	703
30101	271
30101	223
30101	474
30101	1118
30101	942
30101	11533
30101	1409
30101	422
30101	1440
30101	283
30101	78
30101	115
30101	2189
30027	40129
30027	1003
40129	30027
30043	40394
30043	278
30043	25
30043	895
30043	387
30043	393
30043	608
40394	30043
40394	30015
30005	40033
30005	1679
30005	617
30005	228
30005	13064
30005	60
30005	6456
30005	14455
30005	360
30005	256
30005	95
30005	1007
30005	766
30005	177
30005	20083
30005	72
30005	2679
30005	6921
30005	66
30005	212
30005	67
30005	6071
30005	8275
30005	666
30005	4496
30005	12377
30005	19
30005	3924
30005	6930
30005	45
30005	12856
30005	20264
30005	552
30005	2029
30005	2381
30005	3323
30005	11693
30005	5049
30005	207
30005	3289
30005	1616
30005	864
30005	21659
30012	40033
30012	9739
30012	8384
30012	4046
30012	3149
30012	20439
30012	388
30012	4839
30012	4483
30012	728
30012	1046
30012	3597
30012	3082
30012	441
30012	9652
30012	2582
30012	115
30012	2437
30012	121
30012	5570
30012	3139
30012	4189
30012	19101
30012	66
30012	1387
30012	952
30012	228
30012	5337
30012	176
30012	1315
30012	10915
30012	5332
30012	18455
30012	44
30012	4
30012	1786
30012	2244
30012	1172
30012	16291
30012	681
30012	13592
30012	955
30012	1794
30012	1167
30012	9698
30012	335
30012	62
30012	292
30012	5173
30012	8
30012	346
30012	16290
30012	1190
30012	2593
30012	1003
30012	14157
30012	268
30012	3088
30012	2537
30012	2112
30012	237
30012	7054
30012	316
30012	7864
30012	11247
30012	1414
30012	4315
30012	4704
30012	34
30012	3375
30012	12499
30012	1328
30012	21715
30012	170
30012	15043
30012	12910
30012	9673
30012	5527
30012	94
30012	1010
30083	40033
30083	2
30083	9
30083	8248
30083	618
30083	635
30083	706
30083	236
30083	592
30082	40359
30082	39
30082	41
30082	61
30082	55
30082	410
30082	10638
30082	40
30082	9499
30082	31
30082	58
30082	48
30082	5
30082	243
40359	30082
30088	40033
30088	10281
30088	18262
30088	12367
30088	2377
30088	8632
30088	66
30088	8189
30088	5851
30088	115
30088	346
30088	2352
30088	627
30088	964
30088	4504
30088	567
30088	1013
30088	11030
30088	30
30088	35
30088	7765
30088	1133
30088	202
30088	1673
30088	531
30088	681
30088	910
30088	193
30088	955
30088	5775
30088	5127
30088	1132
30088	234
30088	3359
30088	1754
30072	6479
30072	4858
30072	9653
30072	8662
30072	11728
30072	13597
30072	9103
30072	17825
30072	16137
30072	7525
30072	7170
30072	20031
30072	10910
30072	7454
30072	7169
30072	5748
30072	6229
30072	8620
30072	10865
30072	9654
30057	40423
30057	8926
30057	399
30057	2035
30057	4380
30057	1209
30057	3635
30057	2069
30057	9
30057	1862
30057	184
30057	2426
30057	385
30057	1210
30057	602
30057	35
30057	8479
30057	555
30057	513
30057	433
40423	30057
30099	340
30099	324
30099	217
30099	535
30099	356
30099	588
30099	32
30099	182
30099	448
30099	1120
30099	4274
30099	2327
30099	344
30099	43
30099	29
30099	198
30099	109
30099	208
30099	98
30099	576
30099	4720
30099	455
30099	527
30099	1572
30099	13
40309	30044
30015	40394
30035	932
30035	171
30035	318
30035	2393
30035	269
40314	30001
40314	30079
30070	40150
30070	53
30070	1218
30070	1485
30070	1044
30070	574
30070	586
30070	4234
30070	407
30070	3860
30070	3710
30070	838
30070	1582
30070	1679
30070	238
30070	2126
30070	4
30070	33
30070	532
30070	2914
30070	763
30070	5046
30070	4841
30070	8263
30070	6
30070	1976
30070	1520
30070	228
30070	2979
30070	14
30070	2779
30070	1780
30070	7963
30070	1927
30070	8184
30070	3703
30070	861
30070	1951
30070	213
30070	2510
30070	4222
40150	30070
40150	30084
30086	40086
30086	1313
30086	2238
40086	30086
30081	6649
30081	1046
30081	4483
30029	40033
30029	1394
30029	8721
30029	5265
30029	1762
30029	15697
30029	37
30029	508
30029	4133
30029	4020
30029	2392
30029	66
30029	346
30011	211
30011	346
30011	58
30011	91
30011	76
30011	229
30011	143
30011	29
30011	1855
30011	813
30011	41
30011	460
30011	34
30011	5318
30011	94
30011	627
30011	16
30011	39
40020	30011
40020	30059
40020	30056
30084	8839
30084	3876
30084	371
30084	597
30084	65
30084	702
30084	238
30084	17222
30084	8799
30084	12998
30084	406
30084	6249
30084	151
30084	3604
30084	6074
30084	4700
30084	33
30084	1581
30084	25
30084	306
30084	833
30084	967
30084	2075
30084	194
30084	3792
30084	885
30084	1443
30084	20745
30084	345
30084	613
30084	437
30084	2744
30084	689
30084	214
30084	108
30084	7728
30084	15
30084	1091
30084	291
30084	20
30084	4460
30084	6211
30084	6319
30084	6528
30084	11159
30084	469
30084	3274
30084	18575
30084	183
30084	2346
30084	3515
30084	2580
30084	2473
30084	203
30084	62
30084	74
30068	40137
30068	9089
30068	748
30068	8137
30068	199
30068	3760
30068	1058
30068	5558
30068	2933
30068	371
30068	11434
30068	1152
30068	51
30068	250
30068	3156
40137	30068
30098	40032
30098	223
30098	21
30006	40373
30006	90
30006	115
30006	16846
30006	153
30006	51
30006	3619
30006	748
30006	144
30077	40033
30077	4
30077	923
30077	210
30077	2
30077	3213
30077	7239
30077	2679
30002	40450
30002	7
30002	1372
