78190	624366	572162
78190	624366	74691
78190	624366	333637
78190	624366	568862
78190	624366	524280
78190	624366	449804
78190	624366	91886
78190	624366	446958
78190	624366	521944
78190	624366	601230
78190	624366	85719
78190	624366	331896
78190	624366	223166
78576	627565	607817
78576	627565	120106
78576	627565	313022
78576	627565	620639
78620	569541	480994
78620	569541	153321
78620	569541	452655
78620	569541	587663
78620	569541	148818
78709	619111	220765
78709	619111	214134
78709	619111	296733
78858	629697	299360
78858	629697	538050
78858	629697	289581
78858	629697	37364
78902	581865	437099
78902	581865	334514
78902	581865	219966
79000	628178	557856
79000	628178	421849
79077	565297	456832
79077	565297	96677
79077	565297	163270
79077	565297	173797
79077	565297	292104
79077	565297	213610
79077	565297	461256
79077	565297	478830
79077	565297	158770
79077	565297	213267
79077	565297	537145
79077	565297	473405
79226	619669	113315
79226	619669	74949
79226	619669	446161
79296	578022	332514
79296	578022	231237
79296	578022	162053
79296	578022	356518
79296	578022	329642
79296	578022	564906
79296	578022	352411
79296	578022	454234
79296	578022	602045
79297	625040	476289
79297	625040	379718
79297	625040	486153
79297	625040	483896
79297	625040	450956
79297	625040	365969
79297	625040	300406
79297	625040	374552
79297	625040	88831
79306	619443	585128
79306	619443	300763
79306	619443	438973
79306	619443	151102
79430	625040	476289
79430	625040	379718
79430	625040	486153
79430	625040	483896
79430	625040	450956
79430	625040	365969
79430	625040	300406
79430	625040	374552
79430	625040	88831
79509	624678	200012
79509	624678	467342
79509	624678	211763
79509	624678	512179
79531	579617	151980
79531	579617	95021
79531	579617	330683
79531	579617	90012
79531	555846	365029
79531	555846	535025
79684	625895	179585
79684	625895	216706
79684	625895	604515
79684	625895	297351
79684	625895	293935
79684	625895	112752
79684	625895	511632
79684	625895	604531
79684	625895	381855
79703	619911	280482
79703	619911	534731
79703	619911	228209
79703	619911	478547
79703	619911	597651
79703	619911	601747
79831	614952	538499
79831	614952	96299
79831	614952	283545
79849	580742	446848
79849	580742	599200
79849	580742	240920
79849	580742	281819
79886	616413	475945
79886	616413	571984
79886	616413	265137
79886	616413	260307
79886	616413	522005
80093	504601	300643
80093	504601	108068
80093	504601	281189
80093	504601	619981
80093	504601	38351
80093	504601	418518
80093	504601	412409
80093	504601	90556
80093	504601	577534
80170	610440	554752
80170	610440	441829
80170	610440	251260
80188	608629	468216
80188	608629	524912
80188	608629	158794
80190	628935	253764
80230	577125	435448
80230	577125	377732
80230	577125	81883
80230	577125	600229
80230	577125	375918
80230	577125	282384
80230	577125	301526
80230	577125	330070
80230	577125	372632
80230	577125	378201
80230	577125	282686
80239	555675	292162
80239	555675	440835
80239	555675	446725
80239	555675	231049
80458	624678	200012
80458	624678	467342
80458	624678	211763
80458	624678	512179
80484	612514	285024
80484	612514	320738
80484	612514	236325
80484	612514	589836
80484	612514	528689
80484	612514	327634
80484	612514	319539
80484	612514	602099
80484	612514	289084
80484	612514	440029
80484	612514	468030
80570	570289	161285
80570	570289	456720
80570	570289	298770
80570	570289	300462
80570	570289	370095
80570	570289	599984
80570	570289	297399
80570	570289	483135
80570	570289	144716
80570	570289	455374
80570	570289	168024
80570	570289	608870
80570	570289	285159
80570	570289	80492
80570	570289	468464
80581	612043	357701
80581	612043	588473
80581	612043	376700
80581	612043	445629
80591	620433	560193
80591	620433	91684
80591	620433	521988
80591	620433	263654
80591	620433	447304
80591	620433	543242
80591	620433	584747
80591	620433	314416
80591	620433	371217
80591	620433	444498
80591	620433	553970
80591	620433	544949
80591	620433	596113
80591	620433	582648
80591	620433	266843
80600	629657	539397
80600	629657	615655
80600	629657	164523
80600	629657	307316
80600	629657	536566
80600	629657	373790
80767	625318	293366
80767	625318	439415
80767	625318	365885
80767	625318	287583
80825	566263	440142
80825	566263	290035
80825	566263	287643
80932	623864	604988
80932	623864	536295
80932	623864	210065
80932	623864	483036
80932	623864	173661
80932	623864	195807
80944	576788	254538
80944	576788	77483
80944	576788	300778
80944	576788	587758
80944	576788	152369
80944	576788	542201
81035	617641	518886
81035	617641	81293
81035	617641	206477
81035	617641	471802
81035	617641	604975
81035	617641	604753
81035	617641	83162
81201	623341	300194
81201	623341	257669
81201	623341	253222
81201	623341	324038
81201	623341	602737
81201	623341	290070
81201	623341	521239
81201	623341	328122
81201	623341	445659
81201	623341	81502
81201	623341	245695
81312	626658	167120
81312	626658	586871
81496	611917	440262
81496	611917	451859
81496	611917	86972
81496	611917	181214
81606	577977	460161
81606	577977	104227
81606	577977	375719
81606	577977	108489
81606	577977	528141
81606	577977	526191
81606	577977	585298
81606	577977	312051
81606	577977	551958
81606	577977	616855
81606	577977	167996
81606	577977	299903
81639	613296	213824
81639	613296	524577
81639	613296	448963
81639	613296	459396
81639	613296	532745
81639	613296	82702
81639	613296	228634
81639	613296	588155
81640	558619	361601
81640	558619	453387
81640	558619	207885
81640	558619	459409
81640	558619	528915
81640	558619	371098
81640	558619	166688
81640	558619	253222
81640	558619	603687
81640	558619	523969
81640	558619	361419
81640	558619	315854
81640	558619	315875
81640	558619	299240
81640	558619	445680
81640	558619	484467
82018	618254	380224
82018	618254	360685
82018	618254	590929
82018	618254	79743
82019	626042	517409
82019	626042	447211
82019	626042	371580
82019	626042	123420
82019	626042	510815
82221	612271	593955
82268	628178	557856
82268	628178	421849
82290	624887	512257
82290	624887	171913
82290	624887	165034
82290	624887	485905
82290	624887	85558
82290	624887	250135
82449	619795	211763
82449	619795	517630
82472	574270	326245
82472	574270	440743
82472	574270	604682
82472	574270	302224
82472	574270	602545
82472	574270	537557
82472	574270	316732
82472	574270	536671
82510	628178	557856
82510	628178	421849
82588	574004	231424
82588	574004	451652
82588	574004	122286
82588	574004	291578
82638	621298	277124
82638	621298	467077
82638	621298	474406
82638	621298	288040
82638	621298	209483
82638	621298	366414
82638	621298	527582
82638	621298	452184
82638	621298	364541
82638	621298	171678
82733	610425	294070
82752	614536	384611
82752	614536	253222
82752	614536	588943
82752	614536	611407
82752	614536	487092
82752	614536	218167
82752	614536	453305
82752	614536	268990
82756	555457	295832
82756	555457	238181
82829	624230	152848
82829	624230	600725
82829	624230	298649
82829	624230	381988
82829	624230	600743
82829	624230	449962
82829	624230	558254
82829	624230	605232
82829	624230	222141
82829	624230	91458
82829	624230	228676
82829	624230	468550
82829	624230	600145
82829	624230	167001
82829	624230	184030
82829	624230	266083
82829	624230	290663
82829	624230	289386
82829	624230	587630
82829	624230	249971
82829	624230	571637
82829	624230	285179
82836	627565	607817
82836	627565	120106
82836	627565	313022
82836	627565	620639
82857	449542	483008
82857	449542	157475
82857	449542	217508
82857	449542	445765
82857	449542	299688
82857	449542	525512
82857	449542	516473
82857	449542	468589
82857	449542	455919
82857	449542	149075
82857	449542	294585
82857	449542	454037
82857	449542	218967
82857	449542	145498
82857	449542	539711
82931	625473	509758
82942	448061	585093
82942	448061	92200
82942	448061	215433
82942	448061	436938
82942	448061	225166
82942	448061	487024
82942	448061	542192
82942	448061	572435
82942	448061	288980
82942	448061	556404
82942	448061	325883
82942	448061	479134
83008	626809	602120
83008	626809	250135
83034	626042	517409
83034	626042	447211
83034	626042	371580
83034	626042	123420
83034	626042	510815
83207	578259	310871
83336	580742	446848
83336	580742	599200
83336	580742	240920
83336	580742	281819
83339	618212	473828
83339	618212	589481
83339	618212	447211
83339	618212	449364
83339	618212	273333
83339	618212	92087
83339	618212	441464
83339	618212	599193
74000	349228	163173
74000	349228	433768
74000	349228	31826
74000	349228	428723
74001	34106	559808
74001	34106	485187
74001	34106	91053
74001	34106	454579
74001	34106	530043
74002	304944	515772
74002	304944	171812
74002	304944	515607
74002	304944	178502
74002	304944	537573
74002	304944	519336
74002	304944	236745
74002	304944	474764
74002	304944	288847
74002	304944	322898
74002	304944	474292
74002	304944	174901
74002	304944	620759
74003	617533	266115
74003	617533	211780
74003	617533	542723
74003	617533	453387
74003	617533	74797
74003	617533	201424
74003	617533	119601
74003	617533	618330
74005	445858	258280
74005	445858	327827
74007	22729	103552
74007	22729	564881
74007	22729	251538
74007	22729	448532
74007	22729	111253
74007	22729	101781
74007	22729	601751
74007	22729	305433
74007	22729	113435
74007	22729	98077
74007	22729	105377
74007	22729	104871
74007	22729	248112
74007	22729	235218
74007	22729	291926
74007	22729	596823
74007	22729	122080
74007	22729	301421
74007	22729	329336
74011	439947	155251
74012	573175	237816
74012	573175	443361
74012	573175	210886
74012	573175	293578
74012	573175	281777
74012	573175	162102
74013	607942	87459
74013	607942	78692
74013	607942	76308
74013	607942	165046
74013	607942	588247
74014	443493	331620
74014	443493	360581
74014	443493	362949
74014	443493	375365
74014	443493	369097
74014	443493	448518
74014	443493	592202
74014	443493	383469
74014	443493	600229
74014	443493	77493
74014	443493	207703
74014	443493	381659
74017	30929	251783
74017	30929	600976
74017	30929	458623
74017	30929	329620
74017	30929	78483
74017	30929	224283
74017	30929	591778
74017	30929	598446
74017	30929	328624
74017	30929	221632
74017	30929	217794
74017	30929	164420
74017	30929	441416
74017	30929	518088
74017	30929	169679
74017	30929	516561
74017	30929	472401
74017	30929	512990
74017	30929	565344
74017	30929	571110
74017	30929	552166
74017	30929	439402
74017	30929	169968
74017	30929	281203
74017	30929	511606
74017	30929	510071
74017	30929	310526
74017	30929	590847
74018	21299	484451
74018	21299	460488
74018	21299	464443
74019	107446	601383
74019	107446	111114
74019	107446	439410
74019	107446	517247
74020	563837	539076
74020	563837	314597
74020	563837	231676
74021	314968	595754
74021	314968	150129
74021	314968	440279
74021	314968	439839
74022	308723	596931
74022	308723	583684
74022	308723	561831
74022	308723	570681
74022	308723	480983
74022	308723	462199
74022	308723	332842
74022	308723	295983
74022	308723	619701
74022	308723	297398
74022	308723	243254
74022	308723	167001
74022	308723	156601
74022	308723	323263
74024	611740	219780
74024	611740	222088
74024	611740	508523
74024	611740	114232
74026	60048	233323
74026	60048	331565
74025	311458	439424
74025	311458	530150
74025	311458	471628
74025	311458	287502
74028	344715	303234
74028	344715	94312
74028	344715	240936
74028	344715	109098
74028	344715	340591
74028	344715	108304
74028	344715	344495
74027	443216	87681
74027	443216	251273
74027	443216	171541
74027	443216	158358
74027	443216	450966
74027	443216	481190
74027	443216	355751
74027	443216	219562
74027	443216	368044
74027	443216	541260
74027	443216	326101
74027	443216	357078
74027	443216	213847
74027	443216	368856
74027	443216	603991
74027	443216	569186
74027	443216	562162
74027	443216	321144
74031	304077	559808
74031	304077	315937
74031	304077	291945
74031	304077	449737
74031	304077	83691
74031	304077	598839
74031	304077	592534
74031	304077	112537
74031	304077	290750
74031	304077	318911
74034	310562	585312
74034	310562	446377
74034	310562	382876
74035	35741	78337
74035	35741	92578
74035	35741	441539
74035	35741	448970
74035	35741	604682
74035	35741	183213
74035	35741	311413
74035	35741	522005
74035	35741	254837
74035	35741	314558
74037	288861	595127
74038	312302	234624
74038	312302	275650
74038	312302	378564
74038	312302	88521
74038	312302	572267
74038	312302	367984
74038	312302	76537
74038	312302	287387
74038	312302	77502
74039	439749	447618
74039	439749	521474
74039	439749	78885
74039	439749	184552
74039	439749	540105
74039	439749	439690
74039	439749	213359
74039	439749	510543
74039	439749	439250
74039	439749	465623
74039	439749	332120
74040	611032	301536
74040	611032	245704
74040	611032	198352
74040	611032	559065
74041	24272	446937
74041	24272	147630
74043	73182	362977
74043	73182	162410
74047	447924	182528
74047	447924	330561
74047	447924	589731
74047	447924	325169
74047	447924	227445
74047	447924	601759
74049	620902	537608
74049	620902	245680
74049	620902	469649
74049	620902	446362
74049	620902	518653
74052	575811	253764
74052	575811	435749
74052	575811	307562
74052	575811	449676
74052	575811	436014
74052	575811	110703
74052	575811	234906
74052	575811	77723
74052	575811	81020
74054	428521	598112
74054	428521	295973
74054	428521	81835
74054	428521	287277
74054	428521	510702
74054	428521	618224
74054	428521	178705
74054	428521	171925
74054	428521	554357
74054	428521	275639
74055	414980	306281
74055	414980	301357
74055	414980	313044
74055	414980	303639
74055	414980	108735
74056	444689	451493
74056	444689	171307
74056	444689	607025
74058	1761	298465
74058	1761	621924
74058	1761	112420
74058	1761	325103
74058	1761	82610
74058	1761	111258
74059	35342	601824
74059	35342	313960
74059	35342	264875
74059	35342	8300
74059	35342	350802
74059	35342	565877
74059	35342	288254
74063	56778	232577
74063	56778	94724
74063	56778	612784
74063	56778	90003
74063	56778	109270
74062	441507	595756
74062	441507	230495
74066	314968	595754
74066	314968	150129
74066	314968	440279
74066	314968	439839
74067	241875	355361
74067	241875	225506
74067	241875	446691
74067	241875	439969
74067	241875	537040
74067	241875	144789
74067	241875	157343
74068	300936	251742
74068	300936	324260
74069	577997	446728
74069	577997	538698
74069	577997	97644
74069	577997	95021
74069	577997	78542
74069	577997	479695
74069	577997	311413
74069	577997	328247
74069	577997	328601
74071	310825	602352
74073	442956	116716
74073	442956	587371
74073	442956	79662
74073	442956	162995
74073	442956	258872
74074	317038	91863
74077	328464	155737
74077	328464	91024
74077	328464	483965
74079	573378	274049
74079	573378	272101
74079	573378	264233
74079	573378	472940
74079	573378	266065
74079	573378	271251
74079	573378	143451
74080	337142	331167
74080	337142	524577
74080	337142	578603
74080	337142	577580
74080	337142	103999
74080	337142	110920
74080	337142	112332
74080	337142	565965
74080	337142	430288
74080	337142	604515
74080	337142	441955
74080	337142	27117
74080	337142	291698
74081	35558	85125
74081	35558	92781
74082	50141	282693
74082	50141	306762
74082	50141	474330
74083	319318	79620
74083	319318	596871
74083	319318	319114
74083	319318	534170
74083	319318	519449
74085	304112	274692
74085	304112	84903
74085	304112	372197
74085	304112	381294
74085	304112	155504
74085	304112	276473
74085	304112	448575
74086	330259	623362
74086	330259	117861
74086	330259	274916
74086	330259	537096
74086	330259	90891
74086	330259	118668
74086	330259	511120
74086	330259	82610
74086	330259	299895
74086	330259	276059
74086	330259	275931
74086	330259	327070
74086	330259	609791
74089	611116	450688
74089	611116	178950
74089	611116	90505
74089	611116	313870
74089	611116	325262
74089	611116	444572
74089	611116	363299
74089	611116	442276
74089	611116	370873
74089	611116	365503
74089	611116	603200
74089	611116	93381
74089	611116	289101
74089	611116	328787
74089	611116	377048
74089	611116	534366
74089	611116	365799
74089	611116	484467
74089	611116	381685
74089	611116	585717
74091	27973	319333
74091	27973	619443
74092	13569	609504
74092	13569	222529
74092	13569	255138
74092	13569	481805
74092	13569	83568
74092	13569	274898
74092	13569	572596
74092	13569	461944
74092	13569	535067
74093	306137	560058
74093	306137	82535
74093	306137	80840
74093	306137	222409
74093	306137	297327
74093	306137	213619
74093	306137	529239
74093	306137	280954
74093	306137	90526
74096	336762	86280
74096	336762	610856
74096	336762	626189
74096	336762	243951
74098	445519	225803
74098	445519	162320
74098	445519	595345
74098	445519	244771
74098	445519	606508
74098	445519	84915
74098	445519	219704
74098	445519	602937
74098	445519	454844
74098	445519	367809
74098	445519	324555
74098	445519	297432
74098	445519	480088
74098	445519	606718
74102	449015	592544
74102	449015	526761
74102	449015	443946
74102	449015	528170
74102	449015	589904
74102	449015	243409
74102	449015	533743
74102	449015	454515
74102	449015	521943
74102	449015	537945
74102	449015	537243
74102	449015	290302
74103	577369	95553
74103	577369	568543
74103	577369	291199
74105	348263	296045
74105	348263	286382
74106	318054	113548
74106	318054	531033
74106	318054	605915
74106	318054	222973
74111	446662	379362
74111	446662	523721
74111	446662	208141
74111	446662	178958
74111	446662	361391
74111	446662	513103
74111	446662	230771
74111	446662	463539
74111	446662	168661
74111	446662	484436
74111	446662	167001
74111	446662	275390
74112	622192	448970
74114	70321	62399
74115	562818	441795
74115	562818	444050
74117	329587	317859
74117	329587	589731
74117	329587	297350
74117	329587	515403
74117	329587	300909
74117	329587	465261
74117	329587	320284
74117	329587	157343
74119	294939	298029
74119	294939	114029
74119	294939	477716
74120	318421	467970
74120	318421	179093
74121	55504	608082
74121	55504	427958
74121	55504	363671
74122	417858	602245
74122	417858	319629
74122	417858	168854
74122	417858	617366
74122	417858	625053
74122	417858	24864
74122	417858	569648
74122	417858	282814
74122	417858	84929
74122	417858	471361
74122	417858	307523
74122	417858	566991
74122	417858	565976
74122	417858	307434
74122	417858	590317
74122	417858	559472
74122	417858	304373
74122	417858	303996
74127	413336	86337
74127	413336	291216
74127	413336	8442
74130	2163	602621
74130	2163	118214
74130	2163	282555
74130	2163	222973
74129	611204	286048
74129	611204	474720
74129	611204	288712
74129	611204	77385
74129	611204	604239
74129	611204	177616
74129	611204	298642
74129	611204	213619
74129	611204	288276
74129	611204	529239
74129	611204	77433
74129	611204	477692
74129	611204	251709
74132	622499	482155
74136	614171	297871
74136	614171	362901
74136	614171	287766
74136	614171	215708
74136	614171	227869
74136	614171	208670
74136	614171	486309
74136	614171	230313
74136	614171	297641
74136	614171	381483
74136	614171	598441
74136	614171	451002
74136	614171	551741
74136	614171	280402
74136	614171	486234
74136	614171	445663
74136	614171	583025
74136	614171	76537
74136	614171	476539
74136	614171	298239
74138	327251	383010
74138	327251	583112
74138	327251	509001
74138	327251	604846
74138	327251	446203
74140	563971	448391
74140	563971	594668
74140	563971	508813
74142	309901	270498
74142	309901	592873
74142	309901	448555
74142	309901	190131
74142	309901	582773
74142	309901	442875
74142	309901	356028
74146	238034	217088
74146	238034	175109
74146	238034	285257
74146	238034	285715
74146	238034	439033
74146	238034	518782
74145	301617	160709
74145	301617	315718
74145	301617	601544
74145	301617	596904
74145	301617	592876
74145	301617	326957
74145	301617	183311
74145	301617	587405
74145	301617	532018
74145	301617	623060
74145	301617	590420
74145	301617	594167
74145	301617	159512
74148	349492	578912
74148	349492	532519
74148	349492	541064
74148	349492	320524
74148	349492	111694
74148	349492	460113
74148	349492	430815
74148	349492	486228
74148	349492	247224
74148	349492	356223
74149	316658	460259
74149	316658	441539
74149	316658	300840
74149	316658	538602
74149	316658	586607
74150	32178	174368
74150	32178	183208
74150	32178	157878
74150	32178	599998
74147	413174	124498
74147	413174	159274
74147	413174	160260
74151	581197	77156
74151	581197	324260
74151	581197	321817
74155	104924	460163
74155	104924	543242
74155	104924	467468
74155	104924	259594
74155	104924	449962
74155	104924	556205
74155	104924	362549
74155	104924	150333
74155	104924	175813
74155	104924	294989
74155	104924	563790
74155	104924	295908
74155	104924	520293
74155	104924	371690
74155	104924	536050
74155	104924	601077
74155	104924	381690
74156	582091	108417
74156	582091	370593
74156	582091	434756
74156	582091	270342
74156	582091	368295
